Y2015,Y2016,Y2017,Y2018,Y2019,Y2020
0.384180634254242,0.285381571718675,0.255275152428292,0.249637593885536,0.205244207202954,0.237252323531938
0.244075203837774,0.225479537360166,0.199482533939367,0.154659365303408,0.150394423115801,0.171616299434521
