Y2015,Y2016,Y2017,Y2018,Y2019,Y2020
0.294947407999157,0.243169333744065,0.259032649063841,0.19772848272721,0.195728795769288,0.204201525734827
0.244075203837774,0.226876370763702,0.212106095589944,0.163901467926196,0.165720446254513,0.173949802533317
